movie_id,title,avg_rating
1284,Before and After (1996),2.8461538461538463
1319,"Neon Bible, The (1995)",1.75
1562,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",1.0
32,Crumb (1994),3.7901234567901234
60,Three Colors: Blue (1993),4.015625
90,So I Married an Axe Murderer (1993),3.0526315789473686
371,"Bridges of Madison County, The (1995)",3.1641791044776117
622,Swiss Family Robinson (1960),3.358974358974359
1014,Romy and Michele's High School Reunion (1997),3.061224489795918
1115,Twelfth Night (1996),3.413793103448276
75,Brother Minister: The Assassination of Malcolm X (1994),3.0
382,"Adventures of Priscilla, Queen of the Desert, The (1994)",3.5945945945945947
469,Short Cuts (1993),3.7761194029850746
621,"Davy Crockett, King of the Wild Frontier (1955)",2.909090909090909
630,"Great Race, The (1965)",3.2903225806451615
786,"Perez Family, The (1995)",2.642857142857143
1027,"Shooter, The (1995)",2.6666666666666665
1282,"Grass Harp, The (1995)",3.2222222222222223
203,Unforgiven (1992),3.868131868131868
221,Breaking the Waves (1996),3.72972972972973
265,"Hunt for Red October, The (1990)",3.8634361233480177
457,Free Willy 3: The Rescue (1997),1.7407407407407407
640,"Cook the Thief His Wife & Her Lover, The (1989)",3.024390243902439
662,Somewhere in Time (1980),3.426829268292683
782,Little Odessa (1994),2.6
835,"Gay Divorcee, The (1934)",3.8666666666666667
1237,Twisted (1996),3.5
1515,Wings of Courage (1995),4.0
1668,Wedding Bell Blues (1996),3.0
141,"20,000 Leagues Under the Sea (1954)",3.5
151,Willy Wonka and the Chocolate Factory (1971),3.6319018404907975
341,Critical Care (1997),3.090909090909091
414,My Favorite Year (1982),3.532258064516129
433,Heathers (1989),3.690058479532164
608,Spellbound (1945),3.933333333333333
712,Tin Men (1987),3.0784313725490198
724,Circle of Friends (1995),3.486842105263158
859,April Fool's Day (1986),2.6666666666666665
899,"Winter Guest, The (1997)",3.4444444444444446
1471,Hideaway (1995),2.4444444444444446
1532,Foreign Student (1994),2.0
1579,Baton Rouge (1988),1.0
334,U Turn (1997),3.359375
592,True Crime (1995),3.3333333333333335
751,Tomorrow Never Dies (1997),3.4277777777777776
801,"Air Up There, The (1994)",2.8125
943,Killing Zoe (1994),3.475
953,Unstrung Heroes (1995),3.3181818181818183
978,Heaven's Prisoners (1996),2.5185185185185186
1023,Fathers' Day (1997),2.5806451612903225
1043,Rent-a-Kid (1995),3.0
1440,Above the Rim (1994),3.0
1547,"Show, The (1995)",3.0
1577,"Death in the Garden (Mort en ce jardin, La) (1956)",1.0
145,"Lawnmower Man, The (1992)",2.4461538461538463
200,"Shining, The (1980)",3.825242718446602
272,Good Will Hunting (1997),4.262626262626263
376,Houseguest (1994),2.8333333333333335
488,Sunset Blvd. (1950),4.2
515,"Boot, Das (1981)",4.203980099502488
680,Kull the Conqueror (1997),2.5588235294117645
735,Philadelphia (1993),3.854014598540146
1383,"Second Jungle Book: Mowgli & Baloo, The (1997)",2.0
1511,Children of the Revolution (1996),3.2
1622,"Paris, France (1993)",2.3333333333333335
56,Pulp Fiction (1994),4.060913705583756
109,Mystery Science Theater 3000: The Movie (1996),3.4307692307692306
254,Batman & Robin (1997),2.4516129032258065
378,Miracle on 34th Street (1994),3.722772277227723
487,Roman Holiday (1953),4.102941176470588
639,"Tin Drum, The (Blechtrommel, Die) (1979)",3.7
940,Airheads (1994),2.34375
1040,Two if by Sea (1996),2.6
1617,Hugo Pool (1997),3.0
213,"Room with a View, A (1986)",3.985074626865672
228,Star Trek: The Wrath of Khan (1982),3.8155737704918034
478,"Philadelphia Story, The (1940)",4.115384615384615
534,Traveller (1997),3.3076923076923075
655,Stand by Me (1986),3.881057268722467
997,Stuart Saves His Family (1995),2.125
1149,Walkabout (1971),3.8461538461538463
1446,"Bye Bye, Love (1995)",3.1333333333333333
1585,American Dream (1990),2.5
1623,"C�r�monie, La (1995)",4.0
303,Ulee's Gold (1997),3.6865671641791047
426,"Transformers: The Movie, The (1986)",2.84375
574,Boxing Helena (1993),2.2
718,In the Bleak Midwinter (1995),3.6875
749,"MatchMaker, The (1997)",3.176470588235294
1105,Firestorm (1998),2.8333333333333335
1120,I'm Not Rappaport (1996),3.0
1281,Manny & Lo (1996),3.1538461538461537
1408,Gordy (1995),1.0
1474,Nina Takes a Lover (1994),2.8333333333333335
1554,Safe Passage (1994),3.0
170,Cinema Paradiso (1988),4.1735537190082646
354,"Wedding Singer, The (1998)",3.486111111111111
702,Barcelona (1994),3.018867924528302
708,"Sex, Lies, and Videotape (1989)",3.4752475247524752
807,Poetic Justice (1993),2.7777777777777777
1162,Phat Beach (1996),1.6
1196,"Savage Nights (Nuits fauves, Les) (1992)",3.0
1268,Bitter Moon (1992),3.3
1544,It Takes Two (1995),2.6666666666666665
304,Fly Away Home (1996),3.5369127516778525
536,Ponette (1996),3.3
611,Laura (1944),4.1
612,Lost Horizon (1937),3.9411764705882355
668,Blood Beach (1981),2.1666666666666665
783,Milk Money (1994),2.72972972972973
105,Sgt. Bilko (1996),2.5675675675675675
298,Face/Off (1997),3.768041237113402
370,Mary Reilly (1996),2.8205128205128207
753,Burnt By the Sun (1994),3.7083333333333335
865,"Ice Storm, The (1997)",3.4761904761904763
913,Love and Death on Long Island (1997),2.5
1553,"Underneath, The (1995)",2.75
58,Quiz Show (1994),3.645714285714286
188,Full Metal Jacket (1987),3.6823529411764704
726,Fluke (1995),2.4285714285714284
837,Meet John Doe (1941),3.92
1370,I Can't Sleep (J'ai pas sommeil) (1994),2.6666666666666665
1573,Spirits of the Dead (Tre passi nel delirio) (1968),2.5
11,Seven (Se7en) (1995),3.847457627118644
33,Desperado (1995),3.4536082474226806
204,Back to the Future (1985),3.834285714285714
421,William Shakespeare's Romeo and Juliet (1996),3.5943396226415096
575,City Slickers II: The Legend of Curly's Gold (1994),2.5454545454545454
781,French Kiss (1995),3.3333333333333335
872,Love Jones (1997),3.0952380952380953
888,One Night Stand (1997),3.466666666666667
1024,Mrs. Dalloway (1997),3.6
1152,In Love and War (1996),3.4285714285714284
1482,"Gate of Heavenly Peace, The (1995)",4.0
83,Much Ado About Nothing (1993),4.0625
110,Operation Dumbo Drop (1995),2.5161290322580645
150,Swingers (1996),3.828025477707006
369,Black Sheep (1996),2.6363636363636362
413,Tales from the Crypt Presents: Bordello of Blood (1996),2.6363636363636362
508,"People vs. Larry Flynt, The (1996)",3.5953488372093023
541,Mortal Kombat (1995),2.877551020408163
825,"Arrival, The (1996)",3.036144578313253
1033,Homeward Bound II: Lost in San Francisco (1996),2.78125
1129,Chungking Express (1994),3.5714285714285716
68,"Crow, The (1994)",3.417910447761194
71,"Lion King, The (1994)",3.7818181818181817
106,Diabolique (1996),2.887323943661972
260,Event Horizon (1997),2.574803149606299
567,Wes Craven's New Nightmare (1994),2.8
1472,"Visitors, The (Visiteurs, Les) (1993)",3.5
525,"Big Sleep, The (1946)",4.027397260273973
561,Mary Shelley's Frankenstein (1994),3.0677966101694913
1241,"Van, The (1996)",2.6666666666666665
116,Cold Comfort Farm (1995),3.824
147,"Long Kiss Goodnight, The (1996)",3.4702702702702704
910,Nil By Mouth (1997),2.0
1080,Celestial Clockwork (1994),4.0
1224,"Scout, The (1994)",2.6666666666666665
14,"Postino, Il (1994)",3.9672131147540983
198,Nikita (La Femme Nikita) (1990),4.0078740157480315
317,In the Name of the Father (1993),3.911764705882353
546,Broken Arrow (1996),3.031496062992126
600,Daniel Defoe's Robinson Crusoe (1996),3.0
638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",3.772727272727273
805,Manhattan Murder Mystery (1993),3.6296296296296298
1228,Under Siege 2: Dark Territory (1995),2.4583333333333335
1430,Ill Gotten Gains (1997),2.3333333333333335
1672,Kika (1993),2.0
1680,Sliding Doors (1998),2.0
344,"Apostle, The (1997)",3.6545454545454548
349,Hard Rain (1998),2.903225806451613
424,Children of the Corn: The Gathering (1996),1.3157894736842106
657,"Manchurian Candidate, The (1962)",4.259541984732825
975,Fear (1996),3.159090909090909
1184,"Endless Summer 2, The (1994)",2.5
1285,Princess Caraboo (1994),3.1333333333333333
1658,"Substance of Fire, The (1996)",3.0
123,"Frighteners, The (1996)",3.234782608695652
342,"Man Who Knew Too Little, The (1997)",2.923076923076923
373,Judge Dredd (1995),2.8974358974358974
379,Tales From the Crypt Presents: Demon Knight (1995),2.9767441860465116
454,Bastard Out of Carolina (1996),2.875
832,Bogus (1996),2.5454545454545454
965,Funny Face (1957),3.6666666666666665
971,Mediterraneo (1991),3.676470588235294
1018,Tie Me Up! Tie Me Down! (1990),3.1875
1264,Nothing to Lose (1994),3.2857142857142856
1448,My Favorite Season (1993),3.6666666666666665
1629,Nico Icon (1995),4.0
1678,Mat' i syn (1997),1.0
158,Weekend at Bernie's (1989),2.6166666666666667
199,"Bridge on the River Kwai, The (1957)",4.175757575757576
242,Kolya (1996),3.9914529914529915
270,Gattaca (1997),3.5955882352941178
284,Tin Cup (1996),3.160621761658031
690,Seven Years in Tibet (1997),3.458064516129032
1086,It's My Party (1995),3.2857142857142856
1563,"Promise, The (Versprechen, Das) (1994)",1.0
135,2001: A Space Odyssey (1968),3.969111969111969
248,Grosse Pointe Blank (1997),3.675
499,Cat on a Hot Tin Roof (1958),3.9516129032258065
522,Down by Law (1986),3.7714285714285714
902,"Big Lebowski, The (1998)",3.8333333333333335
1095,High School High (1996),2.6206896551724137
1106,"Newton Boys, The (1998)",3.0
1567,Careful (1992),1.0
1606,Deceiver (1997),2.0
42,Clerks (1994),3.804054054054054
119,Maya Lin: A Strong Clear Vision (1994),4.5
337,"House of Yes, The (1997)",3.0
466,Red Rock West (1992),3.5961538461538463
506,Rebel Without a Cause (1955),3.8555555555555556
566,Clear and Present Danger (1994),3.569832402234637
909,Dangerous Beauty (1998),3.769230769230769
1141,"War Room, The (1993)",3.3333333333333335
1312,"Pompatus of Love, The (1996)",3.0
1433,Men of Means (1998),2.0
1437,House Party 3 (1994),2.0
1566,"Man from Down Under, The (1943)",1.0
2,GoldenEye (1995),3.2061068702290076
79,"Fugitive, The (1993)",4.044642857142857
201,Evil Dead II (1987),3.5168539325842696
765,Boomerang (1992),2.8125
778,Don Juan DeMarco (1995),3.5526315789473686
803,Heaven & Earth (1993),2.5555555555555554
892,Flubber (1997),2.7547169811320753
1262,Walking and Talking (1996),3.625
1328,Of Love and Shadows (1994),3.1666666666666665
1572,Wend Kuuni (God's Gift) (1982),1.0
131,Breakfast at Tiffany's (1961),3.7263157894736842
149,Jude (1996),3.0
276,Leaving Las Vegas (1995),3.697986577181208
962,Ruby in Paradise (1993),3.130434782608696
1070,Living in Oblivion (1995),3.740740740740741
365,Powder (1995),3.2083333333333335
773,Mute Witness (1994),2.9411764705882355
820,Space Jam (1996),2.774193548387097
999,Clean Slate (1994),2.8
1092,Dear God (1996),2.5
1316,"Horse Whisperer, The (1998)",2.7142857142857144
1557,Yankee Zulu (1994),1.0
294,Liar Liar (1997),3.156701030927835
357,One Flew Over the Cuckoo's Nest (1975),4.291666666666667
529,My Life as a Dog (Mitt liv som hund) (1985),3.978494623655914
905,Great Expectations (1998),3.2222222222222223
1004,Geronimo: An American Legend (1993),3.111111111111111
1187,Switchblade Sisters (1975),3.230769230769231
1612,"Leading Man, The (1996)",3.75
118,Twister (1996),3.2150170648464163
573,Body Snatchers (1993),2.9393939393939394
722,Nine Months (1995),2.9310344827586206
1112,Cobb (1994),2.8
1373,Good Morning (1971),1.0
1390,"Innocent Sleep, The (1995)",2.0
1449,Pather Panchali (1955),4.625
1503,Gold Diggers: The Secret of Bear Mountain (1995),3.1
1508,"Babysitter, The (1995)",2.3333333333333335
1571,Touki Bouki (Journey of the Hyena) (1973),1.0
1652,Temptress Moon (Feng Yue) (1996),1.6666666666666667
124,Lone Star (1996),4.053475935828877
281,"River Wild, The (1994)",3.143835616438356
571,Another Stakeout (1993),2.5
1011,2 Days in the Valley (1996),3.225806451612903
1193,Before the Rain (Pred dozhdot) (1994),3.8
1366,JLG/JLG - autoportrait de d�cembre (1994),1.0
1428,SubUrbia (1997),3.6666666666666665
1402,"Ciao, Professore! (1993)",2.75
30,Belle de jour (1967),3.945945945945946
99,Snow White and the Seven Dwarfs (1937),3.7093023255813953
942,What's Love Got to Do with It (1993),3.488888888888889
985,Blood & Wine (1997),2.8636363636363638
184,Army of Darkness (1993),3.4310344827586206
302,L.A. Confidential (1997),4.161616161616162
313,Titanic (1997),4.2457142857142856
652,Rosencrantz and Guildenstern Are Dead (1990),3.888888888888889
815,One Fine Day (1996),3.232142857142857
901,Mr. Magoo (1997),1.9166666666666667
1090,Sliver (1993),2.4054054054054053
1202,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",3.5
1371,"Machine, The (1994)",1.5
1445,Ladybird Ladybird (1994),2.75
66,While You Were Sleeping (1995),3.549382716049383
405,Mission: Impossible (1996),3.313953488372093
557,Farinelli: il castrato (1994),3.1176470588235294
682,I Know What You Did Last Summer (1997),3.06
700,Miami Rhapsody (1995),2.6
915,Primary Colors (1998),3.923076923076923
1012,Private Parts (1997),3.53
1568,Vermont Is For Lovers (1992),1.0
46,Exotica (1994),3.5555555555555554
67,Ace Ventura: Pet Detective (1994),3.0485436893203883
186,"Blues Brothers, The (1980)",3.8366533864541834
275,Sense and Sensibility (1995),4.0111940298507465
282,"Time to Kill, A (1996)",3.685344827586207
605,Meet Me in St. Louis (1944),3.3548387096774195
802,Hard Target (1993),2.7
1101,Six Degrees of Separation (1993),3.77027027027027
1376,Meet Wally Sparks (1997),2.142857142857143
311,"Wings of the Dove, The (1997)",3.68
535,Addicted to Love (1997),3.1666666666666665
873,Picture Perfect (1997),2.962962962962963
894,Home Alone 3 (1997),1.894736842105263
1534,Twin Town (1997),2.1666666666666665
616,Night of the Living Dead (1968),3.421875
628,Sleepers (1996),3.514792899408284
632,Sophie's Choice (1982),3.896551724137931
681,Wishmaster (1997),2.4444444444444446
964,"Month by the Lake, A (1995)",3.3333333333333335
1392,"Locusts, The (1997)",2.0
1526,Witness (1985),4.0
1535,"Enfer, L' (1994)",3.0
174,Raiders of the Lost Ark (1981),4.252380952380952
215,Field of Dreams (1989),3.69811320754717
410,Kingpin (1996),3.1296296296296298
996,"Big Green, The (1995)",2.5
1178,Major Payne (1994),2.473684210526316
1309,"Very Natural Thing, A (1974)",1.0
1338,Two Deaths (1995),2.25
1481,S.F.W. (1994),3.0
1584,"Symphonie pastorale, La (1946)",1.0
1674,Mamma Roma (1962),4.0
172,"Empire Strikes Back, The (1980)",4.204359673024523
562,"Quick and the Dead, The (1995)",3.2083333333333335
716,Home for the Holidays (1995),3.1551724137931036
864,My Fellow Americans (1996),3.1627906976744184
1054,Mr. Wrong (1996),2.3043478260869565
1429,Sliding Doors (1998),2.75
252,"Lost World: Jurassic Park, The (1997)",2.9430379746835444
399,"Three Musketeers, The (1993)",3.303370786516854
551,Lord of Illusions (1995),2.4166666666666665
1063,"Little Princess, A (1995)",3.658536585365854
1067,Bottle Rocket (1996),3.4545454545454546
1411,Barbarella (1968),2.5714285714285716
1630,"Silence of the Palace, The (Saimt el Qusur) (1994)",3.0
1676,"War at Home, The (1996)",2.0
144,Die Hard (1988),3.8724279835390947
153,"Fish Called Wanda, A (1988)",3.785425101214575
420,Alice in Wonderland (1951),3.6666666666666665
705,Singin' in the Rain (1952),3.9927007299270074
785,Only You (1994),3.1538461538461537
851,Two or Three Things I Know About Her (1966),3.75
1013,Anaconda (1997),2.289473684210526
1109,Death and the Maiden (1994),3.4285714285714284
1278,Selena (1997),3.625
1640,"Eighth Day, The (1996)",3.0
670,Body Snatchers (1993),3.0
745,"Ruling Class, The (1972)",3.875
927,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",3.1666666666666665
949,How to Make an American Quilt (1995),3.3380281690140845
1174,Caught (1996),3.25
18,"White Balloon, The (1995)",2.8
475,Trainspotting (1996),3.884
947,"Big Blue, The (Grand bleu, Le) (1988)",3.235294117647059
1044,"Paper, The (1994)",3.225
1246,Bushwhacked (1995),1.5714285714285714
1292,"Simple Wish, A (1997)",1.6666666666666667
1361,"Search for One-eye Jimmy, The (1996)",2.6666666666666665
74,Faster Pussycat! Kill! Kill! (1965),3.0
138,D3: The Mighty Ducks (1996),2.5789473684210527
755,Jumanji (1995),3.3125
934,"Preacher's Wife, The (1996)",2.926470588235294
1097,"Hate (Haine, La) (1995)",3.5
1117,Surviving Picasso (1996),3.1052631578947367
1204,To Be or Not to Be (1942),3.611111111111111
1258,Trial and Error (1997),2.5217391304347827
1424,I Like It Like That (1994),2.3333333333333335
104,Theodore Rex (1995),1.4
180,Apocalypse Now (1979),4.04524886877828
468,Rudy (1993),3.3125
483,Casablanca (1942),4.45679012345679
643,The Innocent (1994),3.0
656,M (1931),4.0
917,Mercury Rising (1998),3.4285714285714284
932,First Kid (1996),2.925
1416,No Escape (1994),2.4
134,Citizen Kane (1941),4.292929292929293
584,"Secret Garden, The (1993)",3.5443037974683542
841,"Glimmer Man, The (1996)",2.75
878,That Darn Cat! (1997),2.515151515151515
991,Keys to Tulsa (1997),2.24
407,Spy Hard (1996),2.511627906976744
521,"Deer Hunter, The (1978)",3.8333333333333335
788,Relative Fear (1994),1.6666666666666667
617,"Blue Angel, The (Blaue Engel, Der) (1930)",3.7777777777777777
701,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)",4.0
963,Some Folks Call It a Sling Blade (1993),4.2926829268292686
1009,Stealing Beauty (1996),3.375
1107,Beyond Rangoon (1995),3.0555555555555554
1387,Fall (1997),2.0
36,Mad Love (1995),2.1538461538461537
187,"Godfather: Part II, The (1974)",4.186602870813397
208,Young Frankenstein (1974),3.945
315,Apt Pupil (1998),4.1
393,Mrs. Doubtfire (1993),3.4114583333333335
954,Unzipped (1995),3.5454545454545454
1217,Assassins (1995),2.871794871794872
1277,Set It Off (1996),3.4210526315789473
1359,Boys in Venice (1996),1.0
1656,Little City (1998),3.5
89,Blade Runner (1982),4.138181818181818
401,"Brady Bunch Movie, The (1995)",2.8026315789473686
422,Aladdin and the King of Thieves (1996),2.8461538461538463
517,Manhattan (1979),3.769230769230769
1138,Best Men (1997),3.4
1413,Street Fighter (1994),2.75
1476,Raw Deal (1948),2.0
